,subject,nll,bic,model,alpha,gamma,lam,beta
38,38,178.10253701443798,377.86947563769365,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.8074684706399844,0.7385828503856532,0.2545436746763078,2.00468077218508
