,subject,nll,bic,model,alpha,gamma,lam,beta
14,14,215.8110908239936,453.2865832568049,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.4397537259738814,0.40403592775289066,0.24100225291617297,6.353261447813917
