,subject,nll,bic,model,alpha,gamma,lam,beta
16,16,145.39616157793182,312.4567247646813,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.6777400812322375,0.6106287003774089,0.1425486258984008,4.824434374862782
