,subject,nll,bic,model,alpha,gamma,lam,beta
21,21,159.54957155900598,340.76354472682965,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.4614000338546549,0.46219729407862525,0.2026262693636592,8.20128805817289
