,subject,nll,bic,model,alpha,gamma,lam,beta
3,3,163.6378485534413,348.9400987157003,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.2702324481857213,0.2946595464856256,0.7482073969757717,10.0
