,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
12,12,114.39092228411637,261.27844698145924,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.2576654323276947,1.0,0.7727126850435244,0.8455213357877112,0.0,2.2910305648082825
