,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
6,6,73.42954023080728,179.35568287484108,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.892769428128609,0.8771604554532879,0.9020500001348258,0.5087202513492076,0.0,1.38556594714915
