,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
42,42,88.84674992843578,210.1901022700981,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.48647477078571083,0.4567147607454021,0.6939197968721411,0.7033263785565449,0.0,2.7635583686710006
