,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
9,9,53.19084832276998,138.8782990587665,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.24752273725952467,1.0,0.853095917300739,0.3169735402002856,0.09071697740207124,9.333459447156832
