,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
0,0,100.20966663550965,232.91593568424582,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.44081464422800515,0.563325942610558,0.5121017785087816,0.5469544295879809,0.0,2.0371711574983924
