,subject,nll,bic,model,alpha,gamma,lam,phi,beta
19,19,133.29277675356246,293.666055518147,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.6497073959414379,0.6268876847271126,0.8731774264375354,0.0,0.23296496604591924
