,subject,nll,bic,model,alpha,gamma,lam,phi,beta
39,39,136.96709217018255,301.0146863513872,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,1.8152408302857133,1.0,0.6925151852678542,0.0,0.01097129019923236
