,subject,nll,bic,model,alpha,gamma,lam,phi,beta
42,42,102.79738045929012,232.67526292960235,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.5786095653662993,0.37950186261930197,0.6741279128158078,0.0,0.6517258473311119
