,subject,nll,bic,model,alpha,gamma,lam,phi,beta
32,32,173.30718530411568,373.69487261925343,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,1.115484291939004,1.0,0.9882194391525012,0.0,0.03440917797785967
