,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
14,14,129.8712681768849,303.0713395714052,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.37784586841826134,0.3077079534464807,0.710776904516671,0.7620541873923043,7.881421377871822e-05,49.205395335774185,0.19563269531939106,7.952644259721838
