,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
17,17,121.95954563245343,287.2478944825422,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.37695321957950295,0.5701642329924936,0.6450952922102027,0.8566659506190968,2.9505557763416887e-06,20.422927475466953,0.76874706570394,2.060683045597737
