,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
7,7,103.70273545645281,250.734274130541,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.6928395806566012,0.6326086064080653,0.770317727783415,0.8914748268686628,1.951526697766562e-05,32.77812179992795,0.21544728725808426,1.006175197935695
