,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
21,21,37.425951816468725,118.18070685057282,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.46108173275135966,0.5363137648708003,0.8049072151098138,0.41365989548640114,0.0007406659192336332,39.82160037637264,0.09813005982382626,9.998945851326337
