,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
36,36,68.10837307638516,179.5455493704057,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.1443219203953712,1.0,0.8273205536002419,0.6531299863400863,9.258175665891704e-05,31.763456905210116,0.48373326024829444,9.983892569056202
