,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
39,39,227.33341577327468,497.99563476418473,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,1.1405151955380632,0.9725776096154991,0.8869543808974297,0.4190512739561188,0.9760742112494691,14.22909361264421,0.4524136117341356,0.00011128545160799249
