,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
24,24,73.14836189188094,189.62552700139724,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.25504067659202734,1.0,0.8203166671624242,0.683424901860553,8.704289245581876e-05,48.64320169157803,0.10388754069131241,7.30269639786693
