,subject,nll,bic,model,w_p,theta,phi,beta
42,42,207.21308203859166,436.090565686001,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.5346953958397406,0.6785389386995826,0.019685047099557745,0.6747048430372846
