,subject,nll,bic,model,w_p,theta,phi,beta
43,43,184.30055102473435,390.2655036582864,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.33229028141838124,0.0,0.0,1.388093742000372
