,subject,nll,bic,model,w_p,theta,phi,beta
20,20,97.13496397622383,215.93432956126534,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.7936865919589945,1.0,0.012464167007077243,5.4365308777952865
