,subject,nll,bic,model,w_p,theta,phi,beta
7,7,155.76592516073737,333.1962519302924,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.49752404098313296,0.8787871200375156,0.014605679240178538,1.7056041184222295
