,subject,nll,bic,model,w_p,theta,phi,beta
23,23,138.25780914328567,298.180019895389,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.437650970534089,0.8609464807787511,0.031225277214563717,1.8876062027324985
