,subject,nll,bic,model,w_p,theta,phi,beta
1,1,141.4725091072798,304.60941982337727,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.7292002233302686,0.6937025209655301,0.026697744888593396,1.6912105368401584
