,subject,nll,bic,model,w_p,theta,phi,beta
31,31,54.09877639711371,129.8619544030451,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.9654981166238134,0.9868719888509251,0.015839490579330973,2.7466341048859384
