,subject,nll,bic,model,w_p,theta,phi,beta
24,24,111.77213275936681,245.2086671275513,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.7910286598237362,1.0,0.03112285171900218,2.921634171308015
