,subject,nll,bic,model,w_p,theta,phi,beta
4,4,201.0921067146998,423.8486150382173,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.6984765069824287,0.8208754753139716,0.0383300756479321,0.563246631670837
