,subject,nll,bic,model,w_p,theta,phi,beta
38,38,168.08091860948332,357.8262388277843,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-gaze-dependent,0.5322684724050112,0.9249565134737484,0.022131852515503196,1.8628759421978287
