subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
31-glickman1layer,55.691884793389264,127.63207079339179,pt,0.050565171648537646,0.0492193160276106,1.0,1.0,50.0,31.648695601214893
