subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
26-gaze-baseline-dyn,191.68806136772537,399.62442394206397,pt,0.281062812321837,,0.6483223416998638,,9.05091699475781,2.692923499682729
