subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
33-gaze-baseline-stat,247.18708995133713,510.6224811092875,pt,0.29252919871284494,,0.33483025054283666,,0.0,4.559564110340064
