subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
24-gaze-baseline-stat,247.1753978762373,510.59909695908783,pt,0.0,,1.0,,0.09351935789525088,7.094983856955301
