subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
7-eu,173.45262803749242,363.15355728159807,pt,0.9720561504798095,1.0843453800556602,0.9073019114817044,,1.5903722237510427,0.9974613197912648
