subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
39-glickman1layer,192.12620033244315,400.50070187149953,pt,1.5403641251551727,1.67354372316693,1.0,1.0,0.11430056918011935,0.040973002709414
