subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
27-eu,170.83485321555048,357.9180076377142,pt,0.23289895517812328,0.2405830085518957,0.7825650628569737,,14.836842649785495,12.958706197217346
