subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
16-gaze-baseline-dyn,197.2570525206073,410.7624062478278,pt,0.688754264305589,,0.6249303052371523,,4.499671767923009,2.0801354349738763
