subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
16-pt,170.5224962976939,357.293293802001,pt,0.6647674039291993,0.6777391216421962,0.5886092223162158,0.6106278076453806,6.982077026489587,8.439788432393728
