subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
35-gaze-baseline-dyn,247.0464363893783,510.34117398536984,pt,0.6445592938269746,,1.0,,0.06392815560011814,0.4673254192390744
