subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
27-pt,162.80588814963272,341.8600775058787,pt,0.2549509263582285,0.2405829656107566,1.0,1.0,13.450272659357392,12.95865250408305
