subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
19-pt,228.5987926603198,473.4458865272528,pt,0.5296846408252225,0.5794995494147482,0.47231354447031776,0.5598305972002818,3.843945776986357,4.052154605644132
