subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
20-gaze-baseline-stat,242.49482351448222,501.2379482355777,pt,0.13137809549716348,,0.32787177755076785,,8.511807993290116,4.143555287347708
