subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
12-gaze-baseline-dyn,243.192594385223,502.63348997705924,pt,0.5235331970841363,,0.7549188130577156,,0.9577760596897048,0.7959444286177371
