subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
22-pt,206.53857063066283,429.3254424679389,pt,0.19422862088404885,0.2109992300346638,1.0,1.0,7.771839086098063,8.314900145040697
