subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
1-glickman1layer,168.9708152808433,354.18993176829986,pt,0.3953326705866351,0.4118769634464562,1.0,1.0,4.900421551893027,0.7058246706746203
