subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
4-glickman1layer,215.91431138730678,448.0769239812268,pt,0.4246402565543034,0.3789813154036419,1.0,1.0,2.4903815962457365,0.8534018676604991
