subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
7-gaze-baseline-stat,246.04756808036916,508.34343736735156,pt,0.9621364196702837,,0.6606520046260385,,0.12949448611631362,5.65374942963449
