subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
24-pt,144.33892717493111,304.92615555647546,pt,0.24202459902036877,0.2664344024885666,0.7570105515185945,1.0,22.228516504367363,17.161537070697648
