subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
2-eu,131.37129501105412,278.99089122872147,pt,0.14737972502299668,0.1462976355434158,1.0,,26.950204839294514,29.88974349607064
