subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
36-gaze-baseline-dyn,244.18124945739174,504.6108001213967,pt,0.20880420324758384,,0.30351943903554773,,6.1183295348993045,1.899217831935884
