subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
41-pt,218.2438882640301,452.61361175111267,pt,0.41011927769911694,0.7008333530517562,0.54235537883925,1.0,4.308749504323567,0.7430014959974113
