subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
17-pt,183.64542938241192,383.5391599714371,pt,0.41514575786143804,0.3709357123194476,0.5522913159658118,0.4980418729318721,9.005797439011465,11.84493420641816
