subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
36-eu,146.75688757209792,309.7620763508091,pt,0.1503081526509074,0.1470840042162613,1.0,,29.430417802920978,27.648960494814336
