subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
27-gaze-baseline-stat,246.53128430589163,509.3108698183965,pt,0.09895034830967006,,0.29170530186483645,,4.126017209806284,4.850291731275704
