subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
34-pt,165.33580235590014,346.9199059184135,pt,0.6142618082921719,0.6419170050299631,0.9884369814015882,0.991108116355286,3.2834008044795535,2.7770622785536223
