subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
27-glickman1layer,153.4941620469515,323.2366253005162,pt,0.23606738433767224,0.2383206975530018,1.0,1.0,15.645168044963576,2.74853916822797
