subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
3-gaze-baseline-dyn,218.5607307536395,453.3697627138922,pt,0.318695830148032,,0.5683857105680145,,6.61330915653568,1.5840047707164235
