subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
21-gaze-baseline-dyn,186.26829868889715,388.78489858440753,pt,0.4879318996091062,,0.4668378907988534,,9.614757397085663,2.5934627854867016
