subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
5-eu,179.31442252367634,374.8771462539659,pt,0.15657641233690497,0.1751013179016467,1.0,,18.664838195554147,17.081780107225107
