subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
4-eu,198.82842351016552,413.9051482269443,pt,0.3428094177195661,0.3935879183003801,0.9423640526791925,,5.1929631664323335,3.026503176054454
