subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
23-glickman1layer,170.25104112485164,356.7503834563165,pt,1.103362592968206,1.2532690660958357,1.0,1.0,0.9421906876533682,0.089638824070134
