subject,nll,bic,model,alpha,alpha_gen,gamma,gamma_gen,beta,beta_gen
0-gaze-baseline-stat,246.5183948953459,509.285090997305,pt,1.0018402192381946,,0.5100309459112977,,0.056673021260416324,6.652314601141089
